SunPartnerID,SunUID,SunName,SunPeriode,SunFrankenRegel,SunInfoJaNein,SunInfoTageimVoraus,SunNetzkostenNE5,SunNetzkostenNE6,SunNetzkostenNE7,SunProdukteAnzahl,SunProdukteAuswahl,SunRechtzeitig,SunSAIDItotal,SunSAIDIungeplant,SunSAIFItotal,SunSAIFIungeplant,SunTarifEC2,SunTarifEC3,SunTarifEC4,SunTarifEC6,SunTarifEH2,SunTarifEH4,SunTarifEH7,SunTarifNC2,SunTarifNC3,SunTarifNC4,SunTarifNC6,SunTarifNH2,SunTarifNH4,SunTarifNH7
342,CHE-112.557.770,"Gemeinde Safiental, Stromversorgung",2024,42.18604545454546,Ja,10,6141.954753,18.51098816,5039.012466,2,Nein,1,,,,,6.7,6.7,6.7,,6.7,6.7,6.7,10.7,10.06,9.948,,19.5,15.233333333333333,11.746153846153845
375,CHE-108.961.435,"Gemeinde Salenstein, Stromversorgung",2024,19.957939011566772,Ja,5,8341.805556,8.491360691,15294.15625,5,Nein,1,,,,,17.5,17.5,17.5,17.5,17.5,17.5,17.5,13.38,11.68,10.884,9.725999999999999,18.66,16.099999999999998,14.007692307692308
857,CHE-278.510.400,Gemeinde S-chanf Energia S-chanf,2024,42.372364990689015,Ja,15,7044.363717,4.023781431,12464.32861,1,,0,,,,,10,10,10,10,10,10,10,15.11,15.49,14.796,12.453999999999999,20.39,17.83,15.737692307692308
408,CHE-112.569.106,"Gemeinde Scharans, Elektrizitätswerk",2024,52.742616033755276,Ja,5,14708.66667,9.4382263,7512.931937,2,Nein,1,,,,,15,15,15,,15,15,15,10.73,10.666,10.6548,,11.61,11.183333333333334,10.834615384615384
780,CHE-115.978.642,"Gemeinde Schmitten, Stromversorgung",2024,69.55311320754717,Ja,10,6067.145946,4.703558704,13434.53837,2,Ja,1,,,,,8.5,8.5,8.5,,8.5,8.5,8.5,12.55,12.07,11.986,,19.15,15.950000000000001,13.334615384615384
344,CHE-112.798.233,"Gemeinde Schöftland, Elektrizitätsversorgung",2024,74.89149005424954,Ja,5,21706.74491,4.59658498,10875.7738,1,Nein,1,,,,,21.8,21.8,21.8,21.8,21.8,21.8,21.8,12.069899999999999,12.753333333333332,11.977666666666668,7.3442,15.068857142857143,12.984904761904764,10.592824175824177
345,CHE-113.518.488,"Gemeinde Schübelbach, Elektroversorgung",2024,75.00005106865898,Ja,14,25761.42565,7.094085205,10003.88643,2,Nein,1,,,,,19.135,18.714666666666666,18.9507,18.653233333333333,19.038,19.016444444444446,20.157230769230768,12.5205,8.517066666666667,8.18512,4.830262222222222,15.684285714285714,13.59452380952381,11.278736263736263
225,CHE-115.050.444,Gemeinde Sevelen,2024,74.99969030659646,Ja,7,36124.83811,2.708449093,11035.95776,1,,1,,,,,16.6723,16.266333333333332,16.032999999999998,0,16.062142857142856,16.093,15.915472527472525,12.445849999999998,10.016,9.636800000000001,6.788316666666667,17.014,14.49,12.190576923076923
821,CHE-106.253.669,"Gemeinde Sils im Domleschg, Elektrizitätswerk",2024,72.84040404040404,Ja,3,,,,1,,0,,,,,8.38,8.315999999999999,8.3048,8.3016,6.660000000000001,6.233333333333333,5.884615384615385,1.2,1.2,1.2,1.2,1.2,1.2,1.2
739,CHE-112.571.132,"Gemeinde Simplon Dorf, Elektrizitätsversorgung",2024,2.9921611721611723,Ja,7,13654.04846,2.904988103,11257.3111,1,,1,,,,,3.5,3.5,3.5,,3.5,3.5,3.5,5.11,5.59,5.562,,6.87,6.0166666666666675,5.31923076923077
348,CHE-114.801.685,"Gemeinde Spreitenbach, Elektrizitätsversorgung",2024,29.301693033583124,Ja,7,15248.45351,9.84145314,14254.76503,2,Nein,1,,,,,17.948,17.996666666666666,17.939333333333334,17.79888888888889,17.39857142857143,17.41793650793651,12.837054945054945,6.8035000000000005,9.462666666666667,8.672133333333333,6.016111111111112,10.571428571428571,8.559285714285714,6.712142857142858
469,CHE-112.799.468,"Gemeinde Stalden, Elektrizitätsversorgung",2024,55.420967741935485,Ja,10,10483.95833,7.686372007,8247.593361,1,,0,,,,,12.88,11.748,11.9232,,12.804,12.787111111111113,13.680923076923078,7.662,9.52,9.328000000000001,,11.094,9.43,8.07
364,CHE-112.558.321,"Gemeinde Staufen, Elektrizitätswerk",2024,6.270905639913232,Ja,3,14271.95,17.53472691,17668.14953,1,Nein,1,,,,,22.6,21.9,21.9,,22.6,22.6,22.6,12.03,13.85,13.41,,15.11,13.616666666666665,12.396153846153846
410,CHE-108.963.109,"Gemeinde Stettfurt, Elektrizitätswerk",2024,74.61005199306759,Ja,7,17524.92291,8.853697452,10693.66609,4,Nein,,,,,,,,,,,,,,,,,,,
824,CHE-115.060.827,"Gemeinde Sufers, Stromverkauf",2024,74.99375,Ja,14,,,,1,,0,,,,,8.312222222222223,8.128,,,9.92,10.133333333333333,9.476923076923077,1.2,1.2,,,1.2,1.2,1.2
411,CHE-108.956.954,"Gemeinde Sulgen, Elektrizitätsversorgung",2024,74.59893048128342,Ja,5,15615.95224,2.508702997,13163.35493,5,Nein,1,,,,,20.9,20.9,20.9,20.9,20.9,20.9,20.9,9.7315,8.526,7.9498,6.710666666666667,12.729999999999999,10.84388888888889,8.829615384615384
845,CHE-174.753.334,"Gemeinde Surses, Elektrizitätsversorgung",2024,23.668639053254438,Ja,5,11026.04977,6.678714723,8452.559616,3,Nein,0,,,,,7.5,7.5,7.5,7.687966666666666,7.5,7.5,7.5,11.35,11.03,10.974,10.377333333333334,15.75,13.616666666666665,11.873076923076923
472,CHE-112.579.085,"Gemeinde Täsch, Elektrizitätsversorgung",2024,80.84033613445378,Ja,14,9781.122727,8.401741722,10360.20319,1,,0,,,,,7.018833333333334,5.6930000000000005,5.5282,,6.8898,6.863555555555556,6.7686153846153845,8.374,9.4,9.24,,10.838,9.643333333333333,8.666923076923077
354,CHE-112.614.215,"Gemeinde Teufenthal, Elektrizitätsversorgung",2024,74.91883116883118,Ja,5,19191.86434,6.101743243,9798.271955,1,,1,,,,,20.883893999999998,20.52808,20.398651333333333,,20.55278,20.57429619047619,20.461717637362636,11.134488666666668,12.151000000000002,11.646308333333332,,15.232140000000001,13.118453650793652,11.272065549450549
355,CHE-112.571.304,"Gemeinde Thalheim, Elektrizitätsversorgung",2024,15.141439205955335,Ja,5,,17.45542857,8342.160041,2,Nein,1,,,,,10,9.7,9.7,,10,10,10,9.39,9.886000000000001,9.5908,,14.23,11.883333333333335,9.965384615384615
766,CHE-106.253.994,"Gemeinde Thundorf, Elektrizitätswerk",2024,74,Ja,7,12183.02447,8.359732535,6453.041804,2,Nein,0,,,,,,,,,,,,,,,,,,
822,CHE-113.208.148,"Gemeinde Thusis, Energieversorgung",2024,74.24575936883629,Ja,10,,,,4,Ja,0,,,,,5.2,5.04,5.012,,5.96,5.533333333333334,5.36923076923077,1.2,1.2,1.2,,1.2,1.2,1.2
415,CHE-112.577.181,"Gemeinde Törbel, Elektrizitätsversorgung",2024,9.434426229508198,Ja,14,,,6035.264417,1,,0,,,,,11.9,11.635666666666667,11.1558,,11.9,11.9,10.548615384615385,9.2,11.066,10.7988,,11.95,10.616666666666667,9.526923076923078
474,CHE-108.961.642,"Gemeinde Tuggen, Elektrizitätswerk",2024,75,Ja,5,22928.02813,10.91968445,14549.84293,5,Nein,1,,,,,19.33665,18.596,18.4838,,19.103142857142856,19.111373015873014,19.00329120879121,11.76752,11.029533333333335,10.278276666666665,,15.486228571428573,13.376907936507935,11.317973626373625
356,CHE-112.537.767,"Gemeinde Ueken, Elektrizitätsversorgung",2024,74.99997983870968,Ja,14,16319.00122,7.670131455,11024.07302,1,Nein,1,,,,,19.910666666666668,19.956,19.455466666666666,,19.54,19.194603174603174,18.42065934065934,11.447999999999999,11.13,10.693,,16.01,13.404285714285715,10.90587912087912
475,CHE-115.977.571,"Gemeinde Unterbäch VS, Elektrizitätswerk",2024,52.14795008912656,Ja,14,15695.55926,7.333222844,6956.481855,1,,0,,,,,9.6025,9.096333333333334,8.97195,,9.714,9.710444444444445,9.37646153846154,8.332,9.195333333333332,8.81735,,10.884,9.646666666666667,8.635384615384615
502,CHE-115.256.945,"Gemeinde Untervaz, Elektroversorgung",2024,28.004200442151802,Ja,5,11875.74521,12.83474885,11256.8076,1,,1,,,,,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.05,9.889999999999999,9.436,8.268,14.55,11.883333333333335,9.703846153846154
583,CHE-116.014.451,"Gemeinde Vorderthal, Elektrizitätswerkversorgung",2024,74.85556621880998,Ja,5,20001.63378,18.46655357,17452.79288,2,Nein,1,,,,,19.929861666666667,19.51495,19.41462,,19.088845714285714,19.083807936507934,19.842243956043955,13.209999999999999,11.13,10.713199999999999,,20.51525714285714,17.82416031746032,14.775124175824175
422,CHE-108.957.586,"Gemeinde Wagenhausen, Elektrizitätsversorgung",2024,74.92276830491474,Ja,5,11981.37962,6.286255952,13617.00094,4,Nein,1,,,,,11.8,11.6,11.6,11.4,11.8,11.8,11.8,10.75,10.19,9.662,7.578,15.15,13.016666666666666,11.273076923076923
420,CHE-115.249.566,"Gemeinde Wangen SZ, Elektrizitätswerk",2024,8.328005559416262,Ja,3,20733.24372,13.89134823,8182.563799,2,Nein,0,,,,,19.23324,18.821133333333332,18.710083333333333,,18.263925714285715,18.259676190476192,19.033536263736263,11.62935,10.540000000000001,9.713,,14.284,12.607833333333334,8.584634615384616
575,CHE-115.985.139,"Gemeinde Warth-Weiningen, Elektrizitätsversorgung",2024,74.72408759124087,Ja,6,11880.23761,5.937666667,12247.984,6,Nein,1,,,,,11.499999999999998,11,11,10.9,11.499999999999998,11.499999999999998,11.499999999999998,10.11,10.19,9.662,8.07,16.27,13.283333333333331,10.842307692307692
234,CHE-330.241.633,"Gemeinde Wuppenau, Elektrizitätsversorgung",2024,32.30040322580645,Ja,15,4693.422819,4.836384439,17744.47222,5,Nein,0,,,,,20.779999999999998,20.05,20.56,20.71,20.779999999999998,20.779999999999998,20.779999999999998,8.95,8.15,8.01,7.97,19.950000000000003,14.616666666666667,10.257692307692308
57,CHE-228.101.985,Gemeinde Zernez,2024,43.01075268817204,Ja,7,6678.127726,8.369251075,7574.022865,3,Ja,0,,,,,7.7,7.7,7.7,7.7,7.7,7.7,7.7,8.8906,8.862666666666666,8.5502,7.3954666666666675,14.327599999999999,11.53488888888889,8.844461538461537
322,CHE-112.543.147,"Gemeindebetriebe Lotzwil, Elektrizitätsversorgung",2024,74.69634278002698,Ja,8,6448.644435,8.664845309,7321.651693,1,Nein,1,,,,,20.448266666666665,18.674333333333333,18.0637,,19.9024,19.874666666666663,18.283807692307693,11.7362,11.706055555555556,10.880983333333333,,15.7268,13.572666666666667,11.296807692307691
584,CHE-113.835.523,Gemeindewerk Beckenried,2024,75,Ja,5,9443.461346,4.938271911,10504.13711,1,Nein,1,,,,,10.387488888888889,10.080777777777778,9.837866666666667,9.9648,10.0628,10.08011111111111,9.762307692307692,11.490644444444444,12.036888888888889,11.382533333333333,9.388399999999999,15.937600000000002,13.61188888888889,11.30923076923077
585,CHE-108.953.720,Gemeindewerke Arth Elektrizitäts- und Wasserwerk,2024,74.81927710843374,Ja,3,19467.61552,11.95988399,18567.30119,3,Nein,1,,,,,20.47526388888889,20.49588888888889,20.346533333333333,20.483361111111112,20.320342857142858,20.30085714285714,15.17921978021978,12.59,12.43,10.482,8.57,16.33,14.516666666666666,10.274615384615386
588,CHE-106.373.084,Gemeindewerke Erstfeld,2024,46.89274632189032,Ja,3,22258.22717,12.3727529,13582.13513,3,Nein,1,,,,,14.4,13.966666666666667,14.21,13.903333333333332,14.3,14.277777777777777,15.453846153846154,14.1,15.14,14.652,10.544,20.7,17.5,14.884615384615383
591,CHE-116.292.323,Gemeindewerke Pfäffikon ZH,2024,32.99084350721421,Ja,7,8434.536196,16.77392231,11187.90071,3,Nein,0,,,,,17.10033333333333,15.502666666666666,15.2708,15.147622222222221,16.86285714285714,16.60746031746032,15.993516483516483,10.0413,12.75,11.891,6.355222222222222,12.544857142857143,10.874015873015873,9.00867032967033
592,CHE-108.955.593,Gemeindewerke Rüti (ZH),2024,75,Ja,3,53481.57227,4.609568404,16567.35372,4,Nein,1,,,,,17.447,17.52,17.146,17.023333333333333,18.22285714285714,18.25190476190476,17.87043956043956,15.049000000000001,11.473333333333333,10.668666666666667,8.727222222222222,15.512857142857142,13.835238095238095,12.0589010989011
594,CHE-108.956.405,Gemeindewerke Villmergen,2024,74.71146669872566,Ja,3,42625.08406,7.146389222,16758.2249,3,Nein,0,,,,,22.6564,22.71848333333333,22.31817,22.103031666666666,22.35,21.806888888888892,20.606615384615385,13.1918,13.324666666666667,12.243233333333333,8.214222222222222,18.594,15.456,12.324
685,CHE-105.901.230,Genedis SA,2024,74.89764228154118,Ja,5,14228.76949,11.0568575,7141.254001,5,Ja,1,,,,,12.491783333333334,12.140586666666666,11.82357,,13.64,13,12.102153846153845,11.861400000000001,10.132,9.4472,,13.860000000000001,12.153333333333334,10.159999999999998
122,CHE-101.949.410,"Genossenschaft ""Elektra"" Buchen-Teuffenthal (EBT)",2024,59.26,Ja,3,1628.251852,2.910184211,4055.736893,1,,1,,,,,23.1,,,,23.1,23.1,23.1,15.11775,,,,18.566,16.62,14.16673076923077
110,CHE-103.869.035,Genossenschaft Elektra Augst,2024,65.54579207920793,Ja,7,,,10056.8,4,Nein,0,,,,,,,,,,,,,,,,,,
598,CHE-102.170.990,Genossenschaft Elektra Äusseres Wasseramt EAW,2024,74.44518473652332,Ja,5,,,6170.327351,1,,0,,,,,22.999999999999996,22.999999999999996,22.999999999999996,,22.999999999999996,22.999999999999996,22.999999999999996,9.75,15.657222222222222,14.671466666666667,,15.549999999999999,12.016666666666667,10.273076923076923
123,CHE-100.572.780,genossenschaft elektra busslingen,2024,73.91563855421687,Ja,14,14415.74163,2.483735395,28621.57753,1,Nein,1,,,,,19.299999999999997,18.6,18.6,,19.299999999999997,19.299999999999997,19.299999999999997,9.59,11.19,10.71,,14.43,12.083333333333332,10.165384615384616
206,CHE-102.375.919,Genossenschaft Elektra Egnach,2024,20.566493243243244,Ja,7,9721.2655,5.151641772,19853.05613,4,Nein,0,,,,,7.5,7,7,7,7.5,7.5,7.470230769230769,9.7476,10.388666666666666,9.573933333333333,7.9639444444444445,15.688285714285714,12.511523809523808,9.590967032967033
127,CHE-104.092.651,Genossenschaft Elektra Ehrendingen,2024,47.96099529253531,Ja,7,15465.2027,8.865711205,3276.814434,3,Nein,0,,,,,27.404511111111113,26.870666666666665,26.14453333333333,,28.088,27.078222222222223,25.48553846153846,10.2735,9.909999999999998,9.652999999999999,,15.361428571428572,12.709285714285713,10.339065934065934
599,CHE-102.033.896,Genossenschaft ELEKTRA Fislisbach,2024,74.90240728692258,Ja,2,22796.14098,4.954259615,16374.12963,2,Ja,1,,,,,18.45,17.5,17.5,,18.45,18.45,18.45,9.99,10.45,9.994,,13.73,11.916666666666666,10.434615384615384
141,CHE-102.095.236,Genossenschaft Elektra Hatswil,2024,54.65030534351145,Ja,10,26578.69231,6.628369863,15891.24368,2,Ja,0,,,,,17.7794,17.03,0,0,17.614571428571427,17.620380952380952,17.54408791208791,12.4378,12.327333333333334,0,0,16.673428571428573,14.348063492063494,12.150373626373627
147,CHE-101.666.521,Genossenschaft Elektra Itingen,2024,69.29422548120989,Ja,7,18725.15313,3.711069111,9962.08736,3,Nein,1,,,,,19.102999999999998,16.962,16.544449999999998,0,18.452714285714286,18.018690476190475,16.915865384615387,12.727,9.462,8.93005,0,13.777285714285714,12.489642857142856,10.660096153846155
601,CHE-107.154.521,Genossenschaft Elektra Koppigen-Willadingen,2024,74.37499242424242,Ja,14,8126.038278,9.437321468,7145.808164,3,Nein,1,,,,,15.5,15.5,15.5,,16.5,16.5,10.934615384615384,12.750000000000002,8.4,7.9399999999999995,,17.1404,15.240222222222222,12.603076923076923
165,CHE-103.353.292,Genossenschaft Elektra Neukirch-Egnach,2024,5.192648221343872,Ja,7,4527.325294,4.334939729,22324.89969,4,Ja,0,,,,,14.1,13.6,13.6,13.6,14.1,14.1,14.1,9.599,10.691555555555555,11.014133333333334,9.874222222222222,15.924285714285714,12.733968253968253,9.99142857142857
171,CHE-103.375.891,Genossenschaft ELEKTRA Oberrohrdorf,2024,74.93813953488372,Ja,5,35454.10092,2.973051799,18268.48183,1,Nein,1,,,,,18.6465,18.53,18.53,,19.927999999999997,19.306666666666665,18.798846153846153,10.643166666666666,13.494133333333334,12.638533333333333,,16.618000000000002,13.72111111111111,12.606923076923076
173,CHE-106.154.197,Genossenschaft ELEKTRA OEKINGEN HALTEN,2024,74.31877729257641,Ja,5,,,4593.251748,1,,1,,,,,11.445683333333333,,,,11.9,11.051333333333332,10.403038461538463,14.661022222222222,,,,16.51,16.61622222222222,12.870711538461538
603,CHE-101.883.461,Genossenschaft Elektra Rapperswil,2024,74.90115942028986,Ja,14,,,6837.295754,2,Ja,1,,,,,28.005166666666668,25.60247222222222,25.269408333333335,,27.664,27.646666666666665,26.59486538461538,13.203874999999998,10.805166666666668,10.59205,,18.448,15.768333333333334,12.183
179,CHE-374.453.181,Genossenschaft Elektra Roggwil-Freidorf,2024,75,Ja,5,13178.8084,5.287630153,11700.94744,3,Nein,1,,,,,9.8,9.1,9.1,9.1,9.8,9.8,9.8,13.97,12.614,12.1892,7.0964,17.49,15.783333333333333,14.38846153846154
182,CHE-100.195.861,Genossenschaft Elektra Salmsach,2024,70.8305772005772,Ja,7,8331.834299,10.45191781,21755.71034,2,Ja,0,,,,,28.900000000000002,28.900000000000002,28.900000000000002,,28.900000000000002,28.900000000000002,28.900000000000002,11.6472,15.028666666666666,13.901933333333332,,15.278,13.171777777777779,11.072153846153846
138,CHE-103.360.151,Genossenschaft Elektra Schneisingen,2024,74.89190201729106,Ja,7,8517.795197,3.504860697,9228.697384,1,,1,,,,,24.499999999999996,24.499999999999996,,,24.5,24.5,24.5,12.3737,12.085333333333333,,,16.41657142857143,14.295825396825396,12.386934065934065
187,CHE-107.259.812,Genossenschaft Elektra Sissach,2024,74.52053110400787,Ja,7,22011.26388,5.762467588,18561.36113,2,Nein,1,,,,,16.802,16.6804,16.65912,16.65304,18.474,17.663333333333334,17.00076923076923,13.325,12.728,11.968449999999999,8.528,16.610714285714284,14.47202380952381,12.179326923076923
190,CHE-106.627.497,Genossenschaft Elektra Thal,2024,73.38362831858407,Ja,14,5003.294118,10.02428112,4818.484663,1,,1,,,,,15.700000000000001,14,12.499999999999998,,15.700000000000001,15.700000000000001,14.915384615384614,9.969999999999999,9.95,9.190000000000001,,13.49,11.783333333333333,10.388461538461538
279,CHE-102.255.830,Genossenschaft Elektra Vogelsang,2024,21.833132530120483,Ja,4,,10.5,7273.434545,1,,0,,,,,24.078425,24.123444444444445,23.843774999999997,,23.773,23.781444444444443,23.403236263736265,9.693025,9.437,8.983575,,13.658999999999999,11.537666666666668,9.305423076923077
132,CHE-102.426.304,"Genossenschaft Elektra, Jegenstorf",2024,73.12484054766561,Ja,10,,10.89527747,6833.408237,3,Nein,0,32.1384537857,1.2611178768,0.3367488346,0.0039894175,17.7,18.4,18.4,,17.7,17.7,17.7,11.2,10.86,10.467999999999998,,15.6,13.466666666666667,11.061538461538461
558,CHE-100.713.448,Genossenschaft Elektrizitäts- und Wasserwerk Dozwil,2024,75,Ja,7,12843.80802,3.389363636,16158.9549,4,Ja,1,,,,,9.7,9.2,9.2,7.73,9.7,9.7,9.7,12.6816,17.83,16.723399999999998,8.301311111111112,18.119142857142858,15.148095238095237,12.42032967032967
405,CHE-103.926.785,Genossenschaft Elektrizitätsversorgung Saas-Grund,2024,60.20812182741117,Ja,14,,,7009.381625,1,,0,,,,,15.86865,15.929,15.527800000000001,,16.724,16.1,15.47076923076923,9.85,9.05,8.89,,8.57,9.483333333333333,8.61153846153846
457,CHE-103.310.236,Genossenschaft Elektrizitätswerk Räterschen EWR,2024,55,Ja,7,4548.230556,7.252483283,10936.91929,4,Nein,1,,,,,19.9,19.9,19.9,,19.9,19.9,19.9,10.046,12.09104,11.378312,,13.302,11.723333333333333,10.433076923076923
856,CHE-209.750.321,Genossenschaft Energie Fischingen,2024,75.32798104956268,Ja,14,9949.356481,6.398908625,9358.218555,1,Nein,1,,,,,16.4,15.9,15.9,15.9,18.6,17.533333333333335,16.66153846153846,14.802505,12.3148,11.29918,8.592154444444445,19.876314285714287,16.709309523809523,13.488186813186813
244,CHE-107.095.580,Genossenschaft EW Münchwilen (EWM),2024,47.76915833602064,Ja,4,17165.69956,7.430299836,9050.529151,3,Nein,0,,,,,21.624266666666664,21.588,20.8383,20.9083,19.697714285714284,19.73936507936508,18.974725274725277,9.839766666666666,9.002,8.1773,7.032855555555556,14.096285714285713,11.558412698412699,9.05989010989011
606,CHE-110.050.738,Genossenschaft EW Romanshorn,2024,69.16941694169417,Ja,7,25554.85937,14.24564152,14350.55255,3,Nein,1,,,,,14.3,14.3,14.3,14.3,14.3,14.3,14.3,9.92,11.48,10.992,8.004,14.54,12.3,10.46923076923077
790,CHE-103.665.722,Genossenschaft für die Stromversorgung Kalpetran GSK,2024,79.0909090909091,Ja,14,,,4896.574074,1,,0,,,,,17,,,,17,17,15.892307692307693,8.35,,,,12.750000000000002,10.616666666666667,8.873076923076923
634,CHE-106.948.866,Genossenschaft Licht- und Kraftwerke Glattfelden,2024,45.569573283859,Ja,4,6844.495413,4.013078292,15718.27039,2,Ja,1,,,,,14.35,14.35,,,15.79,15.15,14.626923076923077,10.25,13.536333333333333,,,14.65,12.516666666666667,10.773076923076923
112,CHE-115.720.931,Genossenschaft Werk Bichelsee-Balterswil,2024,74.81108312342569,Ja,7,12560.40684,3.986842417,8307.315822,5,Nein,1,,,,,14.899999999999999,14.1,14.1,14.1,14.899999999999999,14.899999999999999,14.899999999999999,11.101700000000001,10.143333333333333,9.306666666666667,7.720444444444445,15.475142857142858,12.947095238095239,10.435175824175824
607,CHE-102.714.559,Glattwerk AG,2024,59.19872482085426,Ja,2,23738.81279,16.4011236,18238.86966,2,Ja,0,,,,,18.6989,18.294666666666668,18.179566666666666,17.739944444444447,18.391714285714286,18.401253968253968,18.320186813186815,11.097,10.051333333333332,9.452066666666667,7.3837777777777776,13.572857142857142,12.001904761904761,10.312747252747252
609,CHE-108.954.582,Groupe E SA,2024,81.59771836099586,Ja,5,10314.69306,8.921555193,7347.597722,3,Nein,0,18.5260986581,7.7652504437,0.4192950662,0.1538494617,18.397405555555558,18.79,18.863,16.895616666666665,17.9084,17.883555555555557,17.038807692307692,10.583093333333334,9.290713888888888,8.514455833333333,5.845688888888889,14.382639999999999,12.2188,9.146476923076923
610,CHE-104.815.533,Gruyère Energie S.A.,2024,64.44152800195647,Ja,4,9009.551298,6.922547085,12391.81106,4,Nein,1,9.28609327,0.0706506562,0.0748859723,0.0008842968,14.75,13.503866666666665,13.09542,13.09144,14.091714285714284,14.06095238095238,13.383340659340659,11.0092,9.20128,8.549344,6.977232000000001,13.490285714285713,11.621936507936509,9.24698901098901
611,CHE-112.279.298,HEnergie Härkingen HEH,2024,74.22825070159027,Ja,5,17522.9547,6.934438353,8427.950559,1,Nein,1,,,,,16.362066666666667,15.3445,15.21365,0,16.2256,16.218666666666667,15.525230769230769,9.674994444444446,8.618055555555555,7.782583333333333,7.54505,13.7452,11.59511111111111,8.94773076923077
612,CHE-103.179.781,Hydrantenkorporation & Elektraversorgung Schönengrund,2024,75,Ja,5,7593.333333,6.840645161,7886.853933,3,Nein,1,,,,,16.87,16.27,,,16.87,16.87,16.87,10.620216666666666,10.553333333333333,,,14.240571428571428,12.146666666666667,10.176236263736262
622,CHE-108.953.370,IB Langenthal AG,2024,74.4593804792519,Ja,2,28308.6621,8.704580825,17418.47596,3,Nein,1,6.8063682596,0.0078010726,0.1190635105,0.0015602145,18.172841666666667,16.449472222222223,16.238658333333333,16.40855,17.9852,17.97566666666667,17.65151923076923,13.07172222222222,14.509055555555555,13.707283333333333,6.98175,18.678,15.898888888888889,12.893538461538462
614,CHE-109.340.477,IB Wohlen AG,2024,74.69278279766671,Ja,5,38285.95065,5.317573564,19988.67219,3,Ja,1,,,,,17.8,17.8,17.8,,17.8,17.8,17.8,13.74,14.517999999999999,13.9844,,15.94,14.873333333333333,14.001538461538463
616,CHE-109.261.501,IBB Strom AG,2024,75,Ja,7,25019.519,6.557211042,9822.814564,3,Nein,1,,,,,14.60505,13.159333333333333,13.015966666666666,12.945611111111111,14.194857142857144,14.213738095238094,13.644192307692306,10.5731,9.838,9.1404,7.213644444444445,14.546,12.433,10.351021978021977
617,CHE-108.953.938,IBC Energie Wasser Chur (IBC),2024,74.3351923663457,Ja,2,31911.28729,7.58196178,18162.50307,3,Nein,1,,,,,14.149999999999999,14.149999999999999,14.149999999999999,14.149999999999999,14.149999999999999,14.149999999999999,14.149999999999999,11.219999999999999,13.714,13.3492,10.086400000000001,14.74,13.033333333333333,11.638461538461538
369,CHE-102.236.873,Impianti elettrici Bivio società cooperativa,2024,42.317567567567565,Ja,7,5343.31226,8.84704,7653.407985,2,Ja,1,,,,,5,4,4,,5,5,5,9.176666666666666,12.443333333333333,11.97,,16.51,12.954444444444446,10.048461538461538
619,CHE-109.809.190,Industrielle Betriebe Huttwil AG,2024,74.66126451612902,Ja,10,10047.17414,8.659625,9684.253528,1,Nein,1,,,,,17.983616666666666,16.723555555555556,16.490933333333334,,17.744799999999998,17.732666666666667,17.0895,12.946544444444443,11.991722222222222,11.211483333333334,,16.9144,14.759111111111112,11.553365384615384
620,CHE-108.954.754,Industrielle Betriebe Interlaken (IBI) AG,2024,75,Ja,4,20068.91228,15.69650695,12453.63642,3,Nein,1,25.4413633738,17.5799152706,0.8085884845,0.7074908531,28.23094,24.328266666666668,22.3737,22.47118888888889,25.964514285714284,25.99685714285714,21.799956043956044,12.675626666666666,12.704266666666667,10.743999999999998,12.646813333333332,16.892057142857144,14.450761904761903,11.446598901098902
621,CHE-105.005.063,Industrielle Betriebe Kloten AG,2024,74.7877796445309,Ja,4,45836.84083,2.294309222,15490.48831,5,Nein,1,,,,,16.724186666666665,14.465333333333334,14.355113333333334,14.121164444444444,17.796571428571426,17.177085714285713,16.544161538461537,9.045866666666665,10.55,9.4643,6.910800000000001,11.247857142857143,9.966095238095237,8.646134615384614
623,CHE-108.953.246,Industrielle Betriebe Murten,2024,74.24089068825911,Ja,50,12435.48061,9.97004229,11432.5167,4,Nein,0,,,,,14.98802,12.9818,12.94876,12.03,14.84592,14.816533333333332,14.409046153846154,12.97399,11.4906,11.060920000000001,7.73,16.51504,14.5084,11.737784615384616
514,CHE-102.141.965,Infrastruktur Zürichsee AG,2024,74.48250062349322,Ja,7,24052.17825,11.85378244,18113.90628,4,Nein,1,,,,,18,18,18,18,18,18,18,11.219999999999999,14.2,13.780000000000001,7.3,14.74,13.033333333333333,11.638461538461538
625,CHE-109.834.319,InfraWerkeMünsingen (IWM),2024,57.33449885233359,Ja,5,13.92376347,12.70145761,11.66484841,3,Nein,0,,,,,19.544822222222223,19.20261111111111,18.868216666666665,,20.099999999999998,19.21022222222222,18.660153846153847,10.635894444444444,10.759611111111113,9.731533333333333,,14.198,12.227111111111112,10.685884615384614
624,CHE-108.955.038,IWB Industrielle Werke Basel,2024,74.58259233383086,Ja,2,27735.27539,9.349544261,39075.22741,3,Nein,1,9.0216113331,7.6492078245,0.1642967859,0.0494989834,10.029716666666667,9.392666666666667,9.094999999999999,8.9192,10.868285714285713,10.892222222222223,8.861346153846153,15.009433333333332,13.93666688,11.7469819,9.5764,13.23342857142857,13.282222222222222,11.62653846153846
